_Football Manager 2011,PC,Sports,Sega,0,1.01,0,0.25,1.26,23,8.4,77,Sports Interactive,E,85,
_Football Manager 2012,PC,Sports,Sega,0.02,1.16,0,0.33,1.51,45,8,172,Sports Interactive,E,84,
_Football Manager 2013,PC,Sports,Sega,0,0.95,0,0.21,1.15,37,6.7,228,Sports Interactive,,86,
_Football Manager 2014,PC,Sports,Sega,0,0.6,0,0.03,0.64,41,5.5,275,Sports Interactive,E,85,
_Football Manager 2015,PC,Simulation,Sega,0,0.44,0,0.03,0.46,36,6,151,Sports Interactive,,80,
_Football Manager 2016,PC,Simulation,Sega,0,0.33,0,0.02,0.35,34,6.9,97,Sega,E,81,
_Football Manager 2017,PC,Simulation,Sega,0,0.09,0,0.01,0.09,41,4.3,57,Sports Interactive,E,81,
_Football Manager Handheld 2010,PSP,Sports,Sega,0,0.26,0,0.09,0.35,10,6.9,7,Sports Interactive,E,69,
_Football Manager Handheld 2011,PSP,Sports,Sega,0,0.27,0,0.14,0.41,5,7.7,6,Sports Interactive,E,77,
_Football Manager Live,PC,Sports,Sega,0,0.01,0,0,0.01,23,3.1,45,Sports Interactive,,82,
_Ford Bold Moves Street Racing,PSP,Racing,Xplosiv,0.04,0,0,0,0.04,19,0,,Razorworks,E,52,
_Ford Mustang: The Legend Lives,PS2,Racing,Take-Two Interactive,0.14,0.11,0,0.04,0.29,5,7.3,8,Eutechnyx,E,58,
_Ford Mustang: The Legend Lives,XB,Racing,Take-Two Interactive,0.07,0.02,0,0,0.09,13,0,,Eutechnyx,E,55,
_Ford Racing,PS,Racing,Empire Interactive,0.48,0.33,0,0.06,0.86,4,5.8,4,Toolbox Design,E,53,
_Ford Racing 2,PS2,Racing,Empire Interactive,0.49,0.38,0,0.13,1,5,8,8,Razorworks Studios,E,51,
_Ford Racing 2,XB,Racing,Empire Interactive,0.11,0.03,0,0.01,0.15,11,0,,Razorworks Studios,E,62,
_Ford Racing 3,PS2,Racing,Take-Two Interactive,0.13,0.1,0,0.03,0.26,7,6.6,8,Razorworks Studios,E,50,
_Ford Racing 3,DS,Racing,Zoo Digital Publishing,0.09,0,0,0.01,0.1,5,0,,Visual Impact,E,49,
_Ford Racing 3,XB,Racing,Take-Two Interactive,0.07,0.02,0,0,0.09,12,0,,Razorworks Studios,E,58,
_Ford Racing Off Road,Wii,Racing,Xplosiv,0.06,0.39,0,0.01,0.47,5,6.3,4,Razorworks,E,37,
_Ford Racing Off Road,PS2,Racing,Xplosiv,0.1,0.08,0,0.03,0.2,5,0,,Razorworks Studios,E,37,
_Ford Racing Off Road,PSP,Racing,Xplosiv,0.05,0.08,0,0.02,0.14,6,0,,Razorworks,E,47,
_Forever Kingdom,PS2,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09,13,7.8,6,From Software,T,64,
_Forgotten Realms: Demon Stone,PS2,Action,Atari,0.1,0.08,0,0.03,0.2,40,6.8,18,Stormfront Studios,T,71,
_Forgotten Realms: Demon Stone,XB,Action,Atari,0.06,0.02,0,0,0.09,17,6.5,6,Stormfront Studios,T,72,
_Formula One 2001,PS2,Racing,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26,18,6,5,Studio Liverpool,E,73,
_Fortress,GBA,Action,Majesco Entertainment,0.23,0.08,0,0.01,0.32,15,0,,Pipe Dream Interactive,E,64,
_Fortune Street,Wii,Misc,Nintendo,0.25,0.03,0.17,0.02,0.48,42,7.5,24,Marvelous AQL,E,68,
_Forza Horizon,X360,Racing,Microsoft Game Studios,0.82,0.93,0.04,0.18,1.96,83,8.4,431,"PLAYGROUND, Playground Games",T,85,
_Forza Horizon 2,XOne,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,85,8.2,977,Playground Games,E10+,86,
_Forza Horizon 3,XOne,Racing,Microsoft Game Studios,0.42,0.58,0,0.08,1.08,90,7.4,594,Playground Games,E,91,
_Forza Motorsport,XB,Racing,Microsoft Game Studios,0.52,0.51,0,0.02,1.05,73,7.6,213,Microsoft Game Studios,E,92,
_Forza Motorsport 2,X360,Racing,Microsoft Game Studios,2.35,1.27,0.03,0.41,4.05,66,8.3,381,Turn 10,E,90,
_Forza Motorsport 3,X360,Racing,Microsoft Game Studios,2.99,1.9,0.1,0.5,5.49,90,8,516,Turn 10,E,92,
_Forza Motorsport 4,X360,Racing,Microsoft Game Studios,2.08,1.97,0.06,0.46,4.57,83,8.2,617,Turn 10,E,91,
_Forza Motorsport 5,XOne,Racing,Microsoft Game Studios,1.21,0.79,0.01,0.19,2.2,76,5.9,1095,Turn 10,E,79,
_Forza Motorsport 6,XOne,Racing,Microsoft Game Studios,0.73,0.9,0.03,0.14,1.8,85,7.9,863,Turn 10,E,87,
_Fossil Fighters,DS,Role-Playing,Nintendo,0.83,0,0,0.06,0.89,17,7.9,15,RED Entertainment,E,70,
_Fossil Fighters: Champions,DS,Role-Playing,Nintendo,0.31,0,0.34,0.02,0.67,8,7.1,11,"RED Entertainment, Artdink",E,68,
_Fossil Fighters: Frontier,3DS,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.36,25,4.8,19,"RED Entertainment, Spike Chunsoft",E10+,57,
_Fracture,X360,Shooter,LucasArts,0.15,0.14,0,0.04,0.33,60,6.2,45,Day 1 Studios,T,63,
_Fracture,PS3,Shooter,LucasArts,0.11,0.04,0,0.02,0.16,40,5.8,18,Day 1 Studios,T,62,
_Fragile Dreams: Farewell Ruins of the Moon,Wii,Role-Playing,Rising Star Games,0.16,0.12,0.06,0.03,0.36,41,8.3,63,Tri-Crescendo,T,67,
_Freaky Flyers,PS2,Racing,Midway Games,0.05,0.04,0,0.01,0.1,20,0,,Midway Studios - San Diego,T,66,
_Freaky Flyers,XB,Racing,Midway Games,0.02,0.01,0,0,0.03,22,0,,Midway,T,64,
_Freaky Flyers,GC,Racing,Unknown,0.01,0,0,0,0.01,14,6.5,6,Midway,T,69,
_Freedom Fighters,PS2,Shooter,Electronic Arts,0.25,0.2,0,0.07,0.52,26,8.4,57,Io Interactive,T,81,
_Freedom Fighters,XB,Shooter,Electronic Arts,0.17,0.05,0,0.01,0.23,23,8.2,23,Io Interactive,T,82,
_Freedom Fighters,GC,Shooter,Electronic Arts,0.1,0.03,0,0,0.13,15,7.8,12,Io Interactive,T,83,
_Freedom Wars,PSV,Role-Playing,Sony Computer Entertainment,0.15,0.1,0.32,0.08,0.65,39,8.3,265,"Dimps Corporation, SCE Japan Studio",T,73,
_Freedom Wings,DS,Simulation,Natsume,0.02,0,0,0,0.02,7,7.7,6,Beluga Computer,E10+,46,
_Freekstyle,PS2,Racing,Electronic Arts,0.52,0.41,0,0.14,1.06,25,7.3,14,Page 44 Studios,E,81,
_Freekstyle,GC,Racing,Electronic Arts,0.07,0.02,0,0,0.09,11,0,,Page 44 Studios,E,78,
_Freekstyle,GBA,Racing,Zoo Digital Publishing,0.01,0,0,0,0.01,7,0,,Full-Fat,E,65,
_Freelancer,PC,Simulation,Microsoft Game Studios,0.02,0.02,0,0.01,0.05,39,9,185,Digital Anvil,T,85,
_Freestyle Metal X,PS2,Racing,Midway Games,0.04,0.03,0,0.01,0.09,25,8.3,17,Deibus Studios,T,67,
_Frequency,PS2,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,26,9,29,Harmonix Music Systems,E,83,
_Friends: The One with All the Trivia,PS2,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0,0.01,0.06,6,0,,Artech Studios,T,50,
_Frogger 2: Swampy's Revenge,PS,Action,Hasbro Interactive,0.8,0.54,0,0.09,1.43,4,7.9,8,Blitz Games,E,77,
_Frogger 3D,3DS,Action,Konami Digital Entertainment,0.16,0.03,0,0.01,0.21,11,5.5,8,Alpha Unit,E,54,
_Frogger Advance: The Great Quest,GBA,Action,Konami Digital Entertainment,0.05,0.02,0,0,0.07,9,0,,KCEA,E,55,
_Frogger Beyond,GC,Platform,Konami Digital Entertainment,0.1,0.03,0,0,0.13,6,7.2,5,Konami,E,60,
_Frogger: Ancient Shadow,PS2,Platform,Konami Digital Entertainment,0.05,0.04,0,0.01,0.1,17,4,5,Hudson Soft,E,54,
_Frogger: Ancient Shadow,GC,Platform,Konami Digital Entertainment,0.04,0.01,0,0,0.05,9,0,,Hudson Soft,E,54,
_Frogger: Ancient Shadow,XB,Platform,Konami Digital Entertainment,0.02,0.01,0,0,0.03,11,0,,Hudson Soft,E,47,
_Frogger: Helmet Chaos,PSP,Platform,Konami Digital Entertainment,0.1,0,0,0.01,0.11,18,6.4,5,Konami Computer Entertainment Hawaii,E,66,
_Frogger: Helmet Chaos,DS,Platform,Konami Digital Entertainment,0.06,0,0,0,0.06,10,0,,Konami Computer Entertainment Hawaii,E,69,
_Frogger: The Great Quest,PS2,Platform,Konami Digital Entertainment,0.6,0.47,0,0.16,1.23,6,4.6,29,Konami,E,32,
_Frogger's Adventures 2: The Lost Wand,GBA,Adventure,Konami Digital Entertainment,0.14,0.05,0,0,0.19,4,0,,Konami,E,75,
_Frogger's Adventures: Temple of the Frog,GBA,Adventure,Konami Digital Entertainment,2.15,0.18,0,0.07,2.39,4,0,,Konami Computer Entertainment Hawaii,E,73,
_Frogger's Adventures: The Rescue,PS2,Platform,Konami Digital Entertainment,0.16,0.12,0,0.04,0.32,12,8.5,6,Konami,E,59,
_Frogger's Adventures: The Rescue,GC,Platform,Konami Digital Entertainment,0.12,0.03,0,0,0.15,4,0,,Konami,E,61,
_Frogger's Journey: The Forgotten Relic,GBA,Action,Konami Digital Entertainment,0.18,0.07,0,0,0.26,6,0,,Konami Computer Entertainment Hawaii,E,59,
_From Russia With Love,PS2,Action,Electronic Arts,0.34,0.01,0,0.06,0.41,29,7.6,36,EA Redwood Shores,T,69,
_From Russia With Love,GC,Action,Electronic Arts,0.17,0.04,0,0.01,0.22,20,8.5,13,Electronic Arts,T,70,
_From Russia With Love,XB,Action,Electronic Arts,0.15,0.04,0,0.01,0.2,34,8.8,12,Electronic Arts,T,71,
_From Russia With Love,PSP,Action,Electronic Arts,0.07,0,0,0.01,0.08,33,6.9,12,Rebellion,T,61,
_From The Abyss,DS,Role-Playing,Nobilis,0.06,0,0,0,0.06,9,8,5,Sonic Powered,E,59,
_Front Mission,DS,Strategy,Square Enix,0.01,0,0.03,0,0.04,19,8.9,9,Square Enix,E10+,72,
_Front Mission 4,PS2,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54,39,8.6,22,Square Enix,T,75,
_Front Mission Evolved,PS3,Shooter,Square Enix,0.09,0.06,0.11,0.03,0.29,42,6,30,Double Helix Games,T,58,
_Front Mission Evolved,X360,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2,52,6.1,24,Double Helix Games,T,58,
_Front Mission Evolved,PC,Shooter,Square Enix,0.05,0,0,0,0.05,13,5.1,48,Double Helix Games,T,63,
_Frontlines: Fuel of War,X360,Shooter,THQ,0.34,0.15,0.01,0.05,0.56,55,7.8,77,Kaos Studios,T,75,
_Frontlines: Fuel of War,PC,Shooter,THQ,0,0.02,0,0,0.02,19,6.9,171,Kaos Studios,T,73,
_Fuel,X360,Racing,Codemasters,0.09,0.18,0,0.04,0.31,45,7,45,Asobo Studio,E,66,
_Fuel,PS3,Racing,Codemasters,0.08,0.11,0,0.04,0.24,44,7.4,36,Asobo Studio,E,67,
_Fuel,PC,Racing,Codemasters,0,0.02,0,0,0.02,16,6.7,86,Asobo Studio,E,67,
_Fugitive Hunter: War on Terror,PS2,Shooter,Play It,0.07,0.06,0,0.02,0.15,15,5,23,Black Ops Entertainment,M,35,
_Full Auto,X360,Shooter,Sega,0.19,0.01,0,0.02,0.22,63,7.8,36,Pseudo Interactive,T,70,
_Full Auto 2: Battlelines,PS3,Racing,Sega,0.14,0.02,0,0.02,0.18,43,7.6,25,Pseudo Interactive,T,67,
_Full Spectrum Warrior,XB,Strategy,THQ,0.54,0.16,0,0.03,0.73,67,8.7,27,Pandemic Studios,M,84,
_Full Spectrum Warrior,PS2,Strategy,THQ,0.15,0.11,0,0.04,0.3,24,8,13,Pandemic Studios,M,74,
_Full Spectrum Warrior: Ten Hammers,PS2,Strategy,THQ,0.03,0.02,0,0.01,0.07,26,8,5,Pandemic Studios,M,71,
_Full Spectrum Warrior: Ten Hammers,XB,Strategy,THQ,0.03,0.01,0,0,0.05,27,0,,Pandemic Studios,M,69,
_Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,Role-Playing,Square Enix,0.13,0.1,0,0.03,0.27,21,8.4,20,Racjin,T,67,
_Fullmetal Alchemist and the Broken Angel,PS2,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56,35,8.1,38,Racjin,T,56,
_Fullmetal Alchemist: Dual Sympathy,DS,Role-Playing,Empire Interactive,0.05,0,0.04,0,0.09,15,7.3,12,Natsume,T,58,
_Fullmetal Alchemist: Trading Card Game,DS,Misc,Destineer,0.01,0,0,0,0.01,7,7.5,4,Magellan Interactive,T,61,
_FunkMaster Flex's Digital Hitz Factory,PS2,Misc,Jester Interactive,0.02,0.01,0,0,0.04,6,8.9,10,Jester Interactive,E,71,
_Fur Fighters: Viggo's Revenge,PS2,Action,Acclaim Entertainment,0.07,0.05,0,0.02,0.14,15,7.3,37,Bizarre Creations,T,64,
_Furious Karting,XB,Racing,Atari,0.01,0,0,0,0.01,17,0,,Babylon Software,T,63,
_Furu Furu Park,Wii,Misc,Taito,0.05,0,0,0,0.05,16,4.8,5,"Taito Corporation, 505 Games",E10+,43,
_Futurama,PS2,Platform,SCi,0.04,0.03,0,0.01,0.07,22,6.6,14,UDS,T,59,
_Futurama,XB,Platform,SCi,0.03,0.01,0,0,0.05,21,6.9,14,UDS,T,58,
_Future Tactics: The Uprising,PS2,Strategy,Crave Entertainment,0.03,0.03,0,0.01,0.07,25,6,6,Zed Two Limited,T,61,
_Future Tactics: The Uprising,XB,Strategy,JoWood Productions,0.02,0.01,0,0,0.03,24,0,,____,,61,
_Future Tactics: The Uprising,GC,Strategy,JoWood Productions,0.02,0,0,0,0.02,19,0,,Zed Two Limited,T,63,
_Fuzion Frenzy,XB,Misc,Microsoft Game Studios,0.93,0.24,0,0.04,1.21,28,6.9,16,Blitz Games,E,70,
_Fuzion Frenzy 2,X360,Misc,Microsoft Game Studios,0.14,0.01,0,0.01,0.17,47,5.2,31,Hudson Soft,E10+,49,
_F-Zero GX,GC,Racing,Nintendo,0.41,0.11,0.12,0.02,0.65,50,8.5,161,Amusement Vision,T,89,
_F-Zero: GP Legend,GBA,Racing,Nintendo,0.11,0.04,0,0,0.16,31,8.5,18,Suzak,E,77,
_F-Zero: Maximum Velocity,GBA,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04,19,8.5,22,Nd Cube,E,86,
_G.I. Joe: The Rise of Cobra,X360,Action,Electronic Arts,0.17,0.05,0,0.02,0.24,59,4.7,22,Double Helix Games,T,42,
_G.I. Joe: The Rise of Cobra,Wii,Action,Electronic Arts,0.17,0.03,0,0.02,0.22,11,0,,Double Helix Games,T,51,
_G.I. Joe: The Rise of Cobra,PS3,Action,Electronic Arts,0.11,0.07,0,0.03,0.21,32,4.8,13,Double Helix Games,T,43,
_G.I. Joe: The Rise of Cobra,PS2,Action,Electronic Arts,0.11,0,0,0.03,0.14,4,2.3,6,Double Helix Games,T,50,
_G.I. Joe: The Rise of Cobra,DS,Action,Electronic Arts,0.11,0.01,0,0.01,0.14,16,7.5,4,Backbone Entertainment,E10+,47,
_G1 Jockey 3,PS2,Sports,THQ,0.02,0.01,0.07,0,0.1,12,9,10,Koei/Inis,E,71,
_Gabrielle's Ghostly Groove 3D,3DS,Adventure,Funbox Media,0.08,0.02,0,0.01,0.11,9,7.4,9,Santa Entertainment,E,62,
_Gadget Racers,PS2,Racing,Midas Interactive Entertainment,0.04,0.03,0,0.01,0.08,10,7.4,7,Barnhouse Effect,E,67,
_Galactic Wrestling: Featuring Ultimate Muscle,PS2,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22,12,8,5,Aki Corp.,T,61,
_Galerians: Ash,PS2,Adventure,Sammy Corporation,0.03,0.03,0,0.01,0.07,22,7.9,11,Polygon Magic,T,50,
_Galidor: Defenders of the Outer Dimension,GBA,Action,Electronic Arts,0.09,0.03,0,0,0.12,5,0,,Tiertex Design Studios,E,53,
_Galleon: Islands of Mystery,XB,Action,SCi,0.02,0.01,0,0,0.03,40,7,10,Confounding Factor,T,67,
_Gallop Racer 2001,PS2,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,11,9.1,56,Tecmo,E,71,
_Gallop Racer 2003: A New Breed,PS2,Sports,Zoo Digital Publishing,0.04,0.03,0.12,0.01,0.21,16,8.5,15,Tecmo,E,68,
_Gallop Racer 2004,PS2,Sports,Zoo Digital Publishing,0.03,0.02,0,0.01,0.06,15,8.7,12,Tecmo,E,70,
_Gallop Racer 2006,PS2,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,15,8.3,8,Tecmo,E,69,
_Game of Thrones,X360,Role-Playing,Focus Home Interactive,0.15,0.08,0,0.02,0.25,35,5.2,126,"Cyanide, Cyanide Studios",M,52,
_Game of Thrones,PS3,Role-Playing,Focus Home Interactive,0.1,0.1,0,0.03,0.24,14,5.5,81,"Cyanide, Cyanide Studios",M,53,
_Game of Thrones,PC,Role-Playing,Focus Home Interactive,0,0.07,0,0.01,0.08,23,6.5,345,"Cyanide, Cyanide Studios",M,58,
_Game Party,Wii,Misc,Midway Games,1.47,0.77,0,0.24,2.48,8,4.3,26,Midway,E,25,
_Game Party 2,Wii,Misc,Midway Games,1.28,0.43,0,0.17,1.88,7,4.6,7,Midway,E,29,
_Game Party 3,Wii,Puzzle,Warner Bros. Interactive Entertainment,1.4,0.16,0,0.12,1.68,4,0,,Farsight Studios,E,37,
_Game Party in Motion,X360,Misc,Warner Bros. Interactive Entertainment,0.36,0.17,0,0.05,0.58,6,3.7,9,Farsight Studios,E,33,
_Game Party: Champions,WiiU,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0,0.01,0.13,8,3.5,21,"Phosphor Games Studio, LLC",E,24,
_Gangs of London,PSP,Adventure,Sony Computer Entertainment,0.3,0.43,0,0.22,0.95,47,6.7,18,SCEE London Studio,M,52,
_Gardening Mama,DS,Puzzle,505 Games,0.79,0.42,0.01,0.13,1.35,17,9.3,4,Taito Corporation,E,60,
_Garfield Gets Real,DS,Action,Zushi Games,0,0.02,0,0,0.02,4,0,,PAWS,E,39,
_Garfield: A Tale of Two Kitties,DS,Platform,Game Factory,0.03,0,0,0,0.03,7,0,,Two Tribes,E,59,
_Garfield's Fun Fest,DS,Platform,Zoo Digital Publishing,0.07,0.03,0,0.01,0.11,5,0,,Black Lantern Studios,E,44,
_Garfield's Nightmare,DS,Platform,Game Factory,0.01,0,0,0,0.02,9,0,,Shin'en,E,70,
_Gauntlet: Dark Legacy,PS2,Action,Midway Games,0.56,0.44,0,0.15,1.15,15,8.3,30,Midway,T,73,
_Gauntlet: Dark Legacy,GC,Action,Midway Games,0.14,0.04,0,0,0.18,20,9.1,16,Midway,T,60,
_Gauntlet: Dark Legacy,XB,Action,Midway Games,0.13,0.04,0,0.01,0.17,9,8.9,10,Midway,T,54,
_Gauntlet: Seven Sorrows,PS2,Role-Playing,Midway Games,0.2,0.15,0,0.05,0.4,38,5.7,20,Midway,T,59,
_Gauntlet: Seven Sorrows,XB,Role-Playing,Midway Games,0.14,0.04,0,0.01,0.18,36,7.8,4,Midway,T,61,
_Gears of War,X360,Shooter,Microsoft Game Studios,3.54,1.88,0.07,0.6,6.09,88,8.3,2295,Epic Games,M,94,
_Gears of War,PC,Shooter,Microsoft Game Studios,0,0.01,0,0,0.02,36,7.8,567,Epic Games,M,87,
_Gears of War 2,X360,Shooter,Microsoft Game Studios,4.15,1.9,0.06,0.64,6.75,90,7.7,2739,Epic Games,M,93,
_Gears of War 3,X360,Shooter,Microsoft Game Studios,4.05,1.59,0.07,0.5,6.21,96,7.8,1504,Epic Games,M,91,
_Gears of War 4,XOne,Shooter,Microsoft Game Studios,0.78,0.44,0,0.12,1.35,96,6.2,815,The Coalition,M,84,
_Gears of War: Judgment,X360,Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,81,5.4,779,Epic Games,M,79,
_Gears of War: Ultimate Edition,XOne,Shooter,Microsoft Game Studios,2.61,0.33,0,0.34,3.28,74,7.5,563,"Splash Damage, The Coalition",M,82,
_Geist,GC,Adventure,Nintendo,0.11,0.03,0,0,0.15,43,8.5,23,n-Space,M,66,
_Gekido Advance: Kintaro's Revenge,GBA,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.03,7,7,4,Naps Team,T,70,
_Generation of Chaos,PSP,Role-Playing,Midas Interactive Entertainment,0.05,0,0,0,0.06,29,7.7,18,Idea Factory,T,60,
_Genji: Dawn of the Samurai,PS2,Action,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23,49,8.3,19,Game Republic,M,74,
_Genji: Days of the Blade,PS3,Action,Sony Computer Entertainment,0.18,0.37,0.06,0.14,0.75,46,5.8,30,Game Republic,T,55,
_Genma Onimusha,XB,Action,Capcom,0.14,0.04,0.05,0.01,0.24,27,8.6,10,Capcom,M,83,
_Geometry Wars: Galaxies,DS,Shooter,Vivendi Games,0.13,0,0,0.01,0.14,36,7.9,26,Kuju Entertainment,E,79,
_Geometry Wars: Galaxies,Wii,Shooter,Vivendi Games,0.11,0,0,0.01,0.12,55,8.2,26,Kuju Entertainment,E,80,
_George of the Jungle and the Search for the Secret,DS,Platform,Ignition Entertainment,0.05,0,0,0,0.05,4,0,,Crave,E,44,
_George of the Jungle and the Search for the Secret,Wii,Platform,Ignition Entertainment,0.02,0,0,0,0.02,10,4,6,Crave,E,35,
_Get Fit with Mel B,PS3,Sports,Black Bean Games,0.15,0.16,0,0.07,0.38,4,5.8,4,Lightning Fish Games,E,73,
_Get Fit with Mel B,X360,Sports,Black Bean Games,0,0.06,0,0.01,0.08,7,0,,Lightning Fish Games,E,57,
_Get On Da Mic,PS2,Misc,Eidos Interactive,0.07,0.06,0,0.02,0.15,29,6.3,7,Artificial Mind and Movement,T,49,
_G-Force,Wii,Action,Disney Interactive Studios,0.19,0.2,0,0.05,0.44,6,8,6,Eurocom Entertainment Software,E10+,69,
_G-Force,PS3,Action,Disney Interactive Studios,0.13,0.06,0,0.03,0.22,22,7.6,7,Eurocom Entertainment Software,E10+,68,
_G-Force,X360,Action,Disney Interactive Studios,0.11,0.05,0,0.01,0.17,33,7,9,Eurocom Entertainment Software,E10+,68,
_Ghost in the Shell: Stand Alone Complex,PSP,Adventure,Atari,0.06,0,0,0.01,0.07,23,7.4,14,G-Artists,T,61,
_Ghost Pirates of Vooju Island,PC,Adventure,DTP Entertainment,0,0.02,0,0,0.02,14,0,,Autumn Moon,T,66,
_Ghost Rider,PSP,Action,Take-Two Interactive,0.22,0,0,0.02,0.24,17,5.7,13,Climax Group,T,49,
_Ghost Squad,Wii,Shooter,Sega,0.42,0.21,0.08,0.07,0.77,42,7.5,31,"Artificial Mind and Movement, Polygon Magic",T,69,
_Ghost Trick: Phantom Detective,DS,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,60,9,127,Capcom,T,83,
_Ghostbusters: The Video Game,Wii,Action,Atari,0.59,0.2,0,0.07,0.86,29,8.5,28,Red Fly Studio,E10+,76,
_Ghostbusters: The Video Game,PS3,Action,Sony Computer Entertainment,0.34,0.36,0,0.14,0.84,74,7.9,96,Terminal Reality,T,78,
_Ghostbusters: The Video Game,X360,Action,Atari,0.43,0.14,0,0.06,0.63,53,8.5,125,Terminal Reality,T,79,
_Ghostbusters: The Video Game,PS2,Action,Atari,0.15,0.04,0,0.24,0.43,9,8.7,6,War Drum Studios,E10+,64,
_Ghostbusters: The Video Game,DS,Action,Atari,0.24,0.12,0,0.04,0.4,17,6,7,Zen Studios,E,55,
_Ghostbusters: The Video Game,PSP,Action,Atari,0.16,0.01,0,0.02,0.18,13,4.7,13,Red Fly Studio,E10+,54,
_Ghosthunter,PS2,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.09,44,8.7,22,SCE Studio Cambridge,T,69,
_Giants: Citizen Kabuto,PS2,Shooter,Interplay,0.03,0.02,0,0.01,0.06,15,6.9,8,Digital Mayhem,T,79,
_Gitaroo Man,PS2,Misc,THQ,0.02,0.02,0,0.01,0.05,21,8.7,25,Koei/Inis,E,82,
_Gladiator Begins,PSP,Action,PQube,0.05,0.01,0.05,0.01,0.12,9,8,14,Acquire,M,59,
_Gladiator: Sword of Vengeance,PS2,Action,Acclaim Entertainment,0.06,0.05,0,0.02,0.12,19,5.8,8,Acclaim Studios Manchester,M,65,
_Gladiator: Sword of Vengeance,XB,Action,Acclaim Entertainment,0.04,0.01,0,0,0.05,25,7.1,7,Acclaim Studios Manchester,M,65,
_Gladius,PS2,Strategy,Activision,0.1,0.08,0,0.03,0.2,27,8,22,LucasArts,T,78,
_Gladius,XB,Strategy,Activision,0.1,0.03,0,0,0.14,31,8.5,22,LucasArts,T,79,
_Gladius,GC,Strategy,Activision,0.06,0.01,0,0,0.07,19,8.8,12,LucasArts,T,82,
_Global Touring Challenge: Africa,PS2,Racing,Rage Software,0.05,0.04,0,0.01,0.1,12,0,,Rage Software,E,64,
_Glory Days 2,DS,Strategy,Ghostlight,0.08,0,0,0.01,0.09,28,7.3,6,odenis studio,E10+,73,
_Glory of Heracles,DS,Role-Playing,Nintendo,0.19,0,0.08,0.01,0.29,23,7.3,18,Paon Corporation,E10+,69,
_Go Vacation,Wii,Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,28,7.8,13,Namco Bandai Games,E10+,64,
_Goat Simulator,XOne,Simulation,Koch Media,0,0.01,0,0,0.01,15,6.3,63,Coffee Stain Studios,T,53,
_Gobliiins 4,PC,Adventure,Kalypso Media,0,0.01,0,0,0.01,13,0,,Societe Pollene,,54,
_Goblin Commander: Unleash the Horde,PS2,Strategy,Jaleco,0.08,0.07,0,0.02,0.17,21,8.7,14,Jaleco Entertainment,T,68,
_Goblin Commander: Unleash the Horde,XB,Strategy,Jaleco,0.06,0.02,0,0,0.08,22,0,,Jaleco Entertainment,T,70,
_Goblin Commander: Unleash the Horde,GC,Strategy,Jaleco,0.01,0,0,0,0.02,19,7.8,6,Jaleco Entertainment,T,71,
_God Eater 2: Rage Burst,PS4,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.11,35,8,79,Shift,T,69,
_God Eater Resurrection,PS4,Action,Namco Bandai Games,0,0,0.08,0,0.08,18,7.8,44,"Shift, Bandai Namco Games",T,70,
_God Hand,PS2,Action,Capcom,0,0,0.07,0,0.07,48,7.7,165,Clover Studio,M,73,
_God of War,PS2,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45,75,8.9,997,SCE Santa Monica,M,94,
_God of War Collection,PS3,Action,Sony Computer Entertainment,1.7,0.44,0.06,0.4,2.6,50,8.7,529,Bluepoint Games,M,91,
_God of War Collection,PSV,Action,Sony Computer Entertainment,0.08,0.06,0.01,0.05,0.2,28,7.4,133,"Sanzaru Games, Sanzaru Games, Inc.",M,73,
_God of War II,PS2,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,70,8.9,709,SCE Santa Monica,M,93,
_God of War III,PS3,Action,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,101,8.7,2633,SCE Santa Monica,M,92,
_God of War: Ascension,PS3,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,2.25,89,7.5,914,SCE Santa Monica,M,80,
_God of War: Chains of Olympus,PSP,Action,Sony Computer Entertainment,1.48,1,0.04,0.66,3.18,79,8.6,565,Ready at Dawn,M,91,
