Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Score,User_Count,Developer,Rating,Critic_Score
Enemy Front,PS3,2014,Shooter,City Interactive,0.01,0.04,0,0.01,0.05,12,6,75,CI Games,M,43
Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.02,0,0,0.04,8,5.8,78,CI Games,M,35
Enemy Territory: Quake Wars,X360,2008,Shooter,Activision,0.3,0.11,0,0.04,0.45,54,7.3,26,Nerve Software,T,69
Enemy Territory: Quake Wars,PS3,2008,Shooter,Activision,0.23,0.07,0,0.04,0.35,30,6.4,14,"Z-Axis, Ltd.",T,60
Enemy Territory: Quake Wars,PC,2007,Shooter,Activision,0.01,0,0,0,0.02,55,8.3,231,Splash Damage,T,84
Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,53,7.4,312,Ninja Theory,T,80
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.54,72,7.8,295,Ninja Theory,T,82
Enter the Matrix,PS2,2003,Action,Atari,1.78,1.12,0.09,0.19,3.18,30,8.1,137,Shiny Entertainment,T,62
Enter the Matrix,XB,2003,Action,Atari,0.72,0.43,0.01,0.04,1.2,33,7.1,75,Shiny Entertainment,T,65
Enter the Matrix,GC,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,23,8,45,Shiny Entertainment,T,63
Enthusia Professional Racing,PS2,2005,Racing,Konami Digital Entertainment,0.07,0.06,0,0.02,0.15,43,7.6,17,Konami,E,70
Ephemeral Fantasia,PS2,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08,16,6.3,39,KCEJ,T,48
Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3,78,7,131,Junction Point,E,73
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.32,0.15,0,0.04,0.51,35,5.5,22,Blitz Games Studios,E,59
Epic Mickey 2: The Power of Two,PS3,2012,Action,Disney Interactive Studios,0.21,0.18,0,0.08,0.47,36,4.3,24,Blitz Games Studios,E,59
Epic Mickey 2: The Power of Two,WiiU,2012,Action,Disney Interactive Studios,0.13,0.07,0.01,0.02,0.23,14,5.6,46,Junction Point,E,57
Eragon,DS,2006,Action,Vivendi Games,0.13,0.02,0,0.01,0.16,17,7.6,13,Amaze Entertainment,T,63
Eragon,X360,2006,Action,Vivendi Games,0.12,0.01,0,0.01,0.14,32,5.7,24,Stormfront Studios,T,48
Eragon,PSP,2006,Action,Vivendi Games,0.1,0,0,0.01,0.11,15,0,,"Amaze Entertainment, Vivendi Games",T,59
Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,25,3.5,51,Fatshark AB,M,40
Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.04,0,0.01,0.07,12,3.8,74,Fatshark AB,M,32
Escape from Bug Island,Wii,2006,Action,Eidos Interactive,0.04,0.01,0.01,0,0.06,13,5,25,Spike,M,37
Escape From Monkey Island,PS2,2001,Adventure,LucasArts,0.05,0.04,0,0.01,0.1,21,8.2,11,LucasArts,T,84
ESPN College Hoops,PS2,2003,Sports,Sega,0.08,0.06,0,0.02,0.16,14,8.5,8,Visual Concepts,E,83
ESPN College Hoops 2K5,PS2,2004,Sports,Sega,0.41,0.32,0,0.11,0.84,14,8.1,10,Visual Concepts,E,86
ESPN College Hoops 2K5,XB,2004,Sports,Sega,0.29,0.08,0,0.01,0.38,18,8.3,11,Visual Concepts,E,86
ESPN Final Round Golf 2002,GBA,2001,Sports,Konami Digital Entertainment,0.12,0.05,0,0,0.17,10,0,,Konami Computer Entertainment Nagoya,E,70
ESPN Great Outdoor Games Bass 2002,GBA,2001,Sports,Konami Digital Entertainment,0.03,0.01,0,0,0.05,7,0,,KCEO,E,57
ESPN International Winter Sports 2002,PS2,2002,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,13,0,,Konami,E,62
ESPN International Winter Sports 2002,GC,2002,Sports,Konami Digital Entertainment,0.04,0.01,0,0,0.05,6,0,,KCEO,E,62
ESPN MLS ExtraTime 2002,GC,2002,Sports,Konami Digital Entertainment,0.02,0,0,0,0.02,6,0,,KCEA,E,68
ESPN MLS ExtraTime 2002,XB,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.02,6,0,,KCEA,E,68
ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07,10,0,,Kush Games,E,44
ESPN NBA 2K5,PS2,2004,Sports,Global Star,1.26,0.12,0,0.21,1.59,24,7.5,36,Visual Concepts,E,83
ESPN NBA 2K5,XB,2004,Sports,Global Star,0.88,0.04,0,0.04,0.95,28,8.7,22,Visual Concepts,E,85
ESPN NBA 2Night,PS2,2000,Sports,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09,8,0,,Konami,E,62
ESPN NBA 2Night 2002,PS2,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03,13,0,,Konami,E,59
ESPN NBA Basketball,PS2,2003,Sports,Sega,0.26,0.21,0,0.07,0.54,18,8.4,38,Visual Concepts,E,89
ESPN NBA Basketball,XB,2003,Sports,Sega,0.2,0.06,0,0.01,0.27,18,8.2,25,Visual Concepts,E,87
ESPN NFL 2K5,PS2,2004,Sports,Sega,2.15,0.12,0,0.36,2.62,37,8.2,84,Visual Concepts,E,90
ESPN NFL 2K5,XB,2004,Sports,Sega,1.54,0.02,0,0.07,1.63,42,9.1,93,Visual Concepts,E,92
ESPN NFL Football,PS2,2003,Sports,Sega,0.27,0.21,0,0.07,0.56,20,8.5,25,Visual Concepts,E,91
ESPN NFL Football,XB,2003,Sports,Sega,0.27,0.08,0,0.01,0.36,25,8.9,45,Visual Concepts,E,91
ESPN NFL Primetime 2002,PS2,2001,Sports,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08,8,0,,Konami,E,65
ESPN NFL Primetime 2002,XB,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.02,10,0,,Farsight Technologies,E,57
ESPN NHL 2K5,PS2,2004,Sports,Global Star,0.43,0.33,0,0.11,0.88,25,8.1,18,Kush Games,E,86
ESPN NHL 2K5,XB,2004,Sports,Global Star,0.32,0.09,0,0.02,0.42,32,8.5,14,Kush Games,E,88
ESPN NHL Hockey,PS2,2003,Sports,Sega,0.11,0.09,0,0.03,0.23,19,7,22,Kush Games,E,90
ESPN NHL Hockey,XB,2003,Sports,Sega,0.08,0.02,0,0,0.11,25,8.4,24,Kush Games,E,88
ESPN Winter X Games: Snowboarding 2002,PS2,2000,Sports,Konami Digital Entertainment,0.1,0.08,0,0.03,0.21,14,7.9,8,Konami,T,64
ESPN Winter X Games: Snowboarding 2002,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03,8,0,,Konami,T,71
ESPN X Games Skateboarding,PS2,2001,Sports,Konami Digital Entertainment,0.18,0.14,0,0.05,0.36,15,7.8,14,KCEO,E,58
ESPN: Sports Connection,WiiU,2012,Sports,Ubisoft,0.2,0.12,0,0.03,0.36,13,2.7,18,Ubisoft,E,31
Eternal Darkness: Sanity's Requiem,GC,2002,Adventure,Nintendo,0.34,0.09,0,0.01,0.44,41,8.7,173,Silicon Knights,M,92
Eternal Poison,PS2,2008,Role-Playing,Banpresto,0.07,0.05,0,0.02,0.14,11,8.2,9,Flight-Plan,T,65
Eternal Ring,PS2,2000,Role-Playing,Ubisoft,0.1,0.07,0.1,0.03,0.3,13,5.3,9,From Software,T,62
Eternal Sonata,PS3,2008,Role-Playing,Atari,0.19,0.12,0.07,0.05,0.44,34,7.8,117,Tri-Crescendo,T,80
Eternal Sonata,X360,2007,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,56,7.9,97,Tri-Crescendo,T,79
Etrian Mystery Dungeon,3DS,2015,Role-Playing,Nippon Ichi Software,0.09,0.01,0.13,0.01,0.24,44,7.9,49,Spike Chunsoft,E10+,77
Etrian Odyssey,DS,2007,Role-Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,30,8.5,37,"Lancarse, Atlus",T,75
Etrian Odyssey II: Heroes of Lagaard,DS,2008,Role-Playing,Atlus,0.09,0,0.16,0.01,0.26,17,8.9,24,Atlus,E10+,82
Etrian Odyssey III: The Drowned City,DS,2010,Role-Playing,Atlus,0.12,0,0.19,0.01,0.31,23,8,21,Atlus,E10+,77
Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,41,8.2,89,Atlus,T,80
Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,Namco Bandai Games,0,0,0.02,0,0.02,17,7,5,Namco Bandai Games America,T,40
Euro Truck Simulator 2,PC,2012,Action,SCS Software,0,0.12,0,0.02,0.13,17,8.7,992,SCS Software,,79
EVE Online,PC,2003,Role-Playing,CCP,0,0.19,0,0.01,0.2,22,7.5,280,CCP,T,69
EVE: Valkyrie,PS4,2016,Shooter,CCP,0.03,0.05,0,0.02,0.1,26,6.3,37,CCP,T,73
EverBlue 2,PS2,2002,Adventure,Capcom,0.02,0.01,0,0,0.03,21,7.5,4,Arika,E,59
EverGrace,PS2,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,12,7.8,4,From Software,T,59
EverQuest Online Adventures,PS2,2003,Role-Playing,Sony Online Entertainment,0.21,0.16,0,0.05,0.43,22,8.2,33,Sony Online Entertainment,T,74
EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0,0.02,0.19,16,8.5,17,Sony Online Entertainment,T,77
Every Extend Extra,PSP,2006,Shooter,Disney Interactive Studios,0.1,0,0,0.01,0.12,45,7.3,9,Q Entertainment,E,74
Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0.11,0,0,0.01,0.12,5,6.8,8,SCEE,T,66
Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0,0.02,0.27,8,6,7,Heavy Iron Studios,M,51
Evil Dead: Regeneration,PS2,2005,Action,THQ,0.1,0.08,0,0.03,0.21,26,8.5,8,Cranky Pants Games,M,68
Evil Dead: Regeneration,XB,2005,Action,THQ,0.06,0.02,0,0,0.08,34,0,,Cranky Pants Games,M,66
Evil Genius,PC,2004,Strategy,Vivendi Games,0,0.01,0,0,0.02,51,8.3,106,Elixir Studios,T,75
Evolution Skateboarding,PS2,2002,Sports,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26,14,6.7,9,Konami,T,44
Evolution Skateboarding,GC,2002,Sports,Konami Digital Entertainment,0.03,0.01,0,0,0.04,5,0,,KCEO,T,44
Evolution Snowboarding,PS2,2002,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02,9,0,,Konami,T,38
Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0,0,0.08,20,8,10,Sting,E,63
Evolve,PS4,2015,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,46,4.3,894,Turtle Rock Studios,M,76
Evolve,XOne,2015,Shooter,Take-Two Interactive,0.37,0.2,0,0.06,0.64,31,5.1,336,Turtle Rock Studios,M,74
Evolve,PC,2015,Shooter,Take-Two Interactive,0.08,0.1,0,0.02,0.19,39,4.3,969,Turtle Rock Studios,M,77
Excite Truck,Wii,2006,Racing,Nintendo,0.39,0.03,0.08,0.04,0.53,57,8.4,83,Monster Games Inc.,E,72
ExciteBots: Trick Racing,Wii,2009,Racing,Nintendo,0.24,0,0,0.02,0.26,29,8.6,26,Monster Games Inc.,E,77
ExerBeat,Wii,2010,Sports,Namco Bandai Games,0.1,0.16,0,0.03,0.29,9,7.6,5,Namco Bandai Games,E,60
Exist Archive: The Other Side of the Sky,PSV,2015,Role-Playing,Aksys Games,0.01,0,0.05,0,0.06,8,8.3,12,Tri-Ace,T,71
Exist Archive: The Other Side of the Sky,PS4,2015,Role-Playing,Aksys Games,0.01,0,0.03,0,0.04,13,7.9,16,Tri-Ace,T,69
Exit,PSP,2005,Puzzle,Ubisoft,0.07,0,0,0.01,0.08,36,7.7,13,Taito Corporation,E,77
Exit DS,DS,2008,Puzzle,Square Enix,0.09,0,0.01,0.01,0.1,25,6.7,6,Moss,E,64
Extermination,PS2,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55,19,7.8,19,Deep Space,M,67
EyePet,PS3,2009,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.08,0.99,35,8.2,20,SCEE London Studio,E,70
EyePet,PSP,2010,Simulation,Sony Computer Entertainment,0.02,0.17,0,0.09,0.27,19,0,,SCEE London Studio,E,57
EyeToy Play,PS2,2003,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,32,7.5,22,"SCEE, Zoe Mode",E,80
EyeToy Play 2,PS2,2004,Misc,Sony Computer Entertainment,0.18,0.14,0,0.05,0.38,30,7,9,SCEE,E10+,78
EyeToy: AntiGrav,PS2,2004,Sports,Sony Computer Entertainment,0.36,0.01,0,0.06,0.43,38,7.8,5,Harmonix Music Systems,E,71
EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18,34,8,5,SCEE,E,73
EyeToy: Kinetic,PS2,2005,Sports,Sony Computer Entertainment,0.09,0.07,0,0.02,0.17,32,8.3,11,SCEE London Studio,E,78
EyeToy: Operation Spy,PS2,2005,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.1,23,0,,SCEE London Studio,E,53
F.E.A.R.,PS3,2007,Shooter,Vivendi Games,0.18,0.26,0,0.1,0.54,31,7.4,64,Day 1 Studios,M,72
F.E.A.R.,X360,2006,Shooter,Vivendi Games,0.28,0.03,0,0.03,0.34,44,7.3,131,Day 1 Studios,M,85
F.E.A.R. 2: Project Origin,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0,0.05,0.52,68,8,114,Monolith Productions,M,77
F.E.A.R. 2: Project Origin,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,48,7.9,98,Monolith Productions,M,79
F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0,0.01,0.07,49,7.8,520,Monolith Productions,M,79
F.E.A.R. 3,PS3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.16,0.01,0.07,0.45,48,7.1,103,Day 1 Studios,M,74
F.E.A.R. 3,X360,2011,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45,71,7,139,Day 1 Studios,M,75
F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0,0.03,0.15,34,5.9,420,Day 1 Studios,M,74
F.E.A.R. Files,X360,2007,Shooter,Vivendi Games,0.07,0.01,0,0.01,0.09,43,7.1,16,"TimeGate Studios, Day 1 Studios",M,66
F.E.A.R. Perseus Mandate,PC,2007,Shooter,Vivendi Games,0.01,0,0,0,0.01,27,7.3,106,TimeGate Studios,M,61
F1 2001,PS2,2001,Racing,Electronic Arts,0.07,0.06,0,0.02,0.15,13,8.3,9,EA Sports,E,83
F1 2001,XB,2001,Racing,Electronic Arts,0.05,0.01,0,0,0.06,11,5.5,8,EA Sports,E,83
F1 2002,PS2,2002,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12,11,6.4,10,Visual Sciences,E,81
F1 2002,GC,2002,Racing,Electronic Arts,0.02,0.01,0,0,0.03,7,7.8,4,EA Sports,E,72
F1 2009,Wii,2009,Racing,Codemasters,0.15,0.62,0,0.11,0.87,29,7.2,30,Sumo Digital,E,69
F1 2009,PSP,2009,Racing,Codemasters,0.08,0.29,0,0.16,0.52,23,7.2,14,Sumo Digital,E,68
F1 2010,PS3,2010,Racing,Codemasters,0.25,0.75,0.08,0.26,1.34,46,7.8,83,Codemasters Birmingham,E,84
F1 2010,X360,2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.88,43,7.5,65,Codemasters Birmingham,E,84
F1 2010,PC,2010,Racing,Codemasters,0,0.05,0,0.01,0.05,15,6.6,99,Codemasters Birmingham,E,84
F1 2011,PS3,2011,Racing,Codemasters,0.12,0.74,0.11,0.24,1.2,36,7.1,55,Codemasters,E,82
F1 2011,X360,2011,Racing,Codemasters,0.11,0.5,0.01,0.09,0.72,61,7.1,54,Codemasters,E,84
F1 2011,PC,2011,Racing,Codemasters,0,0.15,0,0.04,0.19,10,7.2,83,Codemasters,E,83
F1 2011,3DS,2011,Racing,Codemasters,0.07,0.08,0,0.02,0.16,15,6.8,13,Codemasters,E,59
F1 2011,PSV,2011,Racing,Codemasters,0.03,0.07,0.01,0.02,0.13,27,6.2,25,Codemasters,E,66
F1 2012,PS3,2012,Racing,Codemasters,0.12,0.63,0.05,0.23,1.03,23,7.5,54,Codemasters,E,81
F1 2012,X360,2012,Racing,Codemasters,0.1,0.34,0,0.05,0.49,42,6.9,56,Codemasters,E,84
F1 2012,PC,2012,Racing,Codemasters,0.01,0.11,0,0.02,0.15,15,6.9,115,Codemasters,E,80
F1 2013,PS3,2013,Racing,Codemasters,0.01,0.42,0.03,0.09,0.54,22,6.3,40,Codemasters Birmingham,E,77
F1 2013,X360,2013,Racing,Codemasters,0.01,0.27,0,0.02,0.3,29,6.6,33,Codemasters,E,79
F1 2014,PS3,2014,Racing,Codemasters,0.07,0.26,0.02,0.06,0.41,19,4.1,28,Codemasters Birmingham,E,62
F1 2014,X360,2014,Racing,Codemasters,0.08,0.13,0,0.02,0.23,14,4.1,20,Codemasters Birmingham,E,64
F1 2014,PC,2014,Racing,Codemasters,0,0.09,0,0.01,0.1,20,4.8,65,Codemasters Birmingham,E,61
F1 2015,PS4,2015,Racing,Codemasters,0.09,0.45,0.03,0.1,0.66,46,6.3,43,Codemasters,E,65
F1 2015,XOne,2015,Racing,Codemasters,0.08,0.15,0,0.02,0.25,13,5.3,22,Codemasters,E,64
F1 2015,PC,2015,Racing,Codemasters,0,0.05,0,0,0.05,13,3.6,63,Codemasters,E,61
F1 Career Challenge,PS2,2003,Racing,Electronic Arts,0.05,0.04,0,0.01,0.1,15,7.7,15,Electronic Arts,E,70
F1 Championship Season 2000,PS2,2000,Racing,Electronic Arts,0.06,0.05,0.03,0.02,0.16,11,0,,EA Sports,E,71
F1 Race Stars,PS3,2012,Racing,Codemasters,0.06,0.19,0,0.06,0.32,27,5.6,34,Codemasters,E,61
F1 Race Stars,X360,2012,Racing,Codemasters,0.07,0.17,0,0.02,0.27,33,5.7,22,Codemasters,E,64
F1 Race Stars,PC,2012,Racing,Codemasters,0,0.02,0,0,0.02,8,5.4,46,Codemasters,E,62
F-14 Tomcat,GBA,2001,Action,Majesco Entertainment,0.5,0.19,0,0.01,0.7,8,0,,Virtucraft,E,67
Fable,XB,2004,Role-Playing,Microsoft Game Studios,1.99,0.58,0,0.09,2.66,87,8.5,268,Big Blue Box,M,85
Fable II,X360,2008,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0.41,4.27,95,6.5,2423,Lionhead Studios,M,89
Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.08,0.05,0.38,5.1,88,6.5,604,Lionhead Studios,M,80
Fable III,PC,2011,Role-Playing,Microsoft Game Studios,0.1,0.17,0,0.05,0.32,39,5.4,555,Lionhead Studios,M,75
Fable: The Journey,X360,2012,Role-Playing,Microsoft Game Studios,0.18,0.08,0,0.02,0.28,70,4.8,80,Lionhead Studios,T,61
Fable: The Lost Chapters,PC,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0,0.01,0.07,54,8.7,489,Lionhead Studios,M,83
FaceBreaker,X360,2008,Fighting,Electronic Arts,0.15,0.02,0,0.02,0.19,57,6.3,19,EA Canada,T,54
FaceBreaker,PS3,2008,Fighting,Electronic Arts,0.13,0.02,0,0.02,0.17,37,3.8,20,EA Canada,T,53
FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts,0.19,0.01,0,0.02,0.22,15,5.6,7,EA Canada,T,61
Fading Shadows,PSP,2008,Puzzle,Ivolgamus,0.03,0,0,0,0.04,13,0,,Ivolgamus,E,62
Fairy Fencer F,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0.02,0.19,31,7.4,50,Compile Heart,T,65
Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07,21,6.2,34,Compile Heart,T,71
Fairytale Fights,X360,2009,Action,Playlogic Game Factory,0.14,0.02,0,0.01,0.17,47,6.2,12,"Playlogic, The Game Factory",M,51
Fairytale Fights,PS3,2009,Action,Playlogic Game Factory,0.11,0.03,0,0.02,0.17,34,6,22,"Playlogic, The Game Factory",M,53
Falcon 4.0: Allied Force,PC,2005,Simulation,Graphsim Entertainment,0,0.02,0,0,0.02,7,8.6,37,Lead Pursuit,T,90
Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.4,0.99,0.09,0.45,4.93,84,8.5,1655,Bethesda Game Studios,M,93
Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.15,1.13,0.07,0.59,3.94,57,8,910,Bethesda Game Studios,M,90
Fallout 3,PC,2008,Role-Playing,Bethesda Softworks,0.02,0.88,0,0.08,0.98,48,7.9,3450,Bethesda Game Studios,M,91
Fallout 4,PS4,2015,Role-Playing,Bethesda Softworks,2.53,3.27,0.24,1.13,7.16,58,6.5,4228,Bethesda Game Studios,M,87
Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,39,6.2,1749,Bethesda Game Studios,M,88
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,0.51,0.67,0,0.1,1.29,38,5.4,7512,Bethesda Game Studios,M,84
Fallout: Brotherhood of Steel,PS2,2004,Role-Playing,Avalon Interactive,0.03,0.03,0,0.01,0.07,31,4.1,51,Interplay,M,64
Fallout: Brotherhood of Steel,XB,2004,Role-Playing,Avalon Interactive,0.04,0.01,0,0,0.05,33,5.5,23,Interplay,M,66
Fallout: New Vegas,X360,2010,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0.33,4.05,81,8.1,769,Obsidian Entertainment,M,84
Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,57,7.8,492,Obsidian Entertainment,M,82
Fallout: New Vegas,PC,2010,Role-Playing,Bethesda Softworks,0.59,0.45,0,0.14,1.17,39,8.6,2754,Obsidian Entertainment,M,84
Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0,0,0.01,0.1,4,5.3,6,Ubisoft,E10+,47
Family Guy,PSP,2006,Action,Take-Two Interactive,0.18,0,0,0.02,0.19,14,6.3,15,High Voltage Software,M,51
Family Guy: Back to the Multiverse,PS3,2012,Action,Activision,0.12,0.1,0,0.04,0.26,9,6.4,31,Heavy Iron Studios,M,40
Family Guy: Back to the Multiverse,X360,2012,Action,Activision,0.14,0.09,0,0.02,0.25,28,5,51,Heavy Iron Studios,M,39
Family Party: 30 Great Games,Wii,2008,Misc,D3Publisher,0.08,0.01,0,0.01,0.09,10,1,7,Tamsoft,E10+,42
Fantasia: Music Evolved,XOne,2014,Misc,Disney Interactive Studios,0.11,0.03,0,0.01,0.15,48,7.5,67,Harmonix Music Systems,E10+,77
Fantastic 4,PS2,2005,Action,Activision,0.41,0.01,0,0.07,0.5,42,7.8,19,7 Studios,T,64
Fantastic 4,XB,2005,Action,Activision,0.2,0.06,0,0.01,0.27,46,6.6,8,7 Studios,T,62
Fantastic 4,GC,2005,Action,Activision,0.19,0.05,0,0.01,0.24,32,4,6,7 Studios,T,61
Fantastic Four: Rise of the Silver Surfer,PS2,2007,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39,7,6.4,17,7 Studios,T,36
Fantastic Four: Rise of the Silver Surfer,PS3,2007,Action,Take-Two Interactive,0.12,0.02,0,0.02,0.15,26,6.2,10,Visual Concepts,T,47
Fantastic Four: Rise of the Silver Surfer,X360,2007,Action,Take-Two Interactive,0.1,0.01,0,0.01,0.11,30,5.4,16,Visual Concepts,T,45
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0,0,0.05,16,5.9,15,7 Studios,T,39
Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,0.04,0,0,0,0.04,8,4.8,13,7 Studios,E10+,35
Fantastic Pets,X360,2011,Simulation,THQ,0.3,0.08,0,0.03,0.41,11,7.5,4,Blitz Games Studios,E,66
Fantasy Life,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13,51,8.6,209,"Level 5, Brownie Brown",E10+,73
Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0.14,0.11,0.19,0.04,0.47,18,6.3,9,SCEJ,E,72
Far Cry,PC,2004,Shooter,Ubisoft,0,0.04,0,0.01,0.05,72,8.1,724,Crytek,M,89
Far Cry 2,X360,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.59,75,6.7,288,Ubisoft Montreal,M,85
Far Cry 2,PS3,2008,Action,Ubisoft,0.43,0.69,0.01,0.26,1.38,49,6.4,241,Ubisoft Montreal,M,85
Far Cry 2,PC,2008,Action,Ubisoft,0.01,0.45,0,0.03,0.48,34,5.8,1345,Ubisoft Montreal,M,85
Far Cry 3,PS3,2012,Shooter,Ubisoft,0.88,1.7,0.1,0.67,3.35,32,8.5,1041,Ubisoft Montreal,M,90
Far Cry 3,X360,2012,Shooter,Ubisoft,1.38,1.32,0.02,0.28,3,39,8.6,1247,Ubisoft Montreal,M,91
Far Cry 3,PC,2012,Shooter,Ubisoft,0.22,0.62,0,0.12,0.96,43,8.2,3183,Ubisoft Montreal,M,88
Far Cry 4,PS4,2014,Shooter,Ubisoft,1.13,2.18,0.1,0.63,4.04,83,7.7,1653,Ubisoft Montreal,M,85
Far Cry 4,XOne,2014,Shooter,Ubisoft,0.8,0.69,0.01,0.14,1.63,15,7.5,383,Ubisoft Montreal,M,82
Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.44,0,0.04,0.63,17,6.7,1064,Ubisoft Montreal,M,80
Far Cry Instincts,XB,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57,56,5.7,73,Ubisoft Montreal,M,85
Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08,15,6.3,32,Ubisoft Montreal,M,78
Far Cry Instincts Predator,X360,2006,Shooter,Ubisoft,0.2,0.03,0,0.02,0.24,46,6.2,80,Ubisoft Montreal,M,78
Far Cry Vengeance,Wii,2006,Shooter,Ubisoft,0.06,0.01,0,0.01,0.08,23,5.3,53,Ubisoft Montreal,M,38
Far Cry: Primal,PS4,2016,Action,Ubisoft,0.6,1.25,0.06,0.35,2.26,91,6.3,635,Ubisoft Montreal,M,76
Far Cry: Primal,XOne,2016,Action,Ubisoft,0.47,0.33,0,0.08,0.88,27,6.4,194,Ubisoft Montreal,M,77
Far Cry: Primal,PC,2016,Action,Ubisoft,0.04,0.11,0,0.01,0.16,18,4.8,368,Ubisoft Montreal,M,74
Farming Simulator 17,PC,2016,Simulation,Focus Home Interactive,0.03,0.58,0,0.04,0.65,5,8,20,Giants Software,E,64
Farming Simulator 17,PS4,2016,Simulation,Focus Home Interactive,0.05,0.31,0,0.06,0.41,17,8.7,12,Maximum Games,E,69
Farming Simulator 17,XOne,2016,Simulation,Focus Home Interactive,0.04,0.07,0,0.01,0.12,9,0,,Giants Software,E,65
Farming Simulator 2013,PC,2012,Simulation,Focus Home Interactive,0,0.81,0,0.15,0.96,12,7.5,111,Giants Software,E,65
